,user_id,song_id,play_count,title,release,artist,year
1733409,63456,703,1,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
1733416,63456,1262,1,Lights & Music,Lights & Music,Cut Copy,2008
1733417,63456,1286,2,Somebody To Love,My Worlds,Justin Bieber,2010
1733422,63456,1671,1,Sleeping In (Album),Give Up,Postal Service,2003
1733424,63456,1811,1,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
1733425,63456,1828,2,Times Like These,On And On,Jack Johnson,2003
1733430,63456,1994,2,Nothing Better (Album),Give Up,Postal Service,2003
1733431,63456,2220,2,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1733442,63456,2989,1,The District Sleeps Alone Tonight (Album),Give Up,Postal Service,2003
1733443,63456,3003,4,Marshall Examines His Carcass,Identification Parade,Octopus Project,2002
1733444,63456,3057,2,This Place is a Prison (Album),Give Up,Postal Service,2003
1733445,63456,3357,1,No Cars Go,Neon Bible,Arcade Fire,2003
1733447,63456,3380,1,Brand New Colony (Album),Give Up,Postal Service,2003
1733450,63456,3551,2,You're A Cad,Ray Guns Are Not Just The Future,the bird and the bee,2009
1733463,63456,3907,1,What's In The Middle,Ray Guns Are Not Just The Future,the bird and the bee,2009
1733465,63456,4058,1,Smile Like You Mean It,Hot Fuss,The Killers,2003
1733467,63456,4178,1,Natural Anthem (Album),Give Up,Postal Service,2003
1733469,63456,4371,2,Simple,Clock EP,Simian Mobile Disco,2007
1733470,63456,4448,1,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1733472,63456,4459,5,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0
1733474,63456,4639,4,Bulletproof,Bulletproof,La Roux,2009
1733477,63456,4949,1,Horchata,Contra,Vampire Weekend,2009
1733478,63456,4954,2,The Maestro,Check Your Head,Beastie Boys,1992
1733480,63456,5158,1,Thriller,The Essential Michael Jackson,Michael Jackson,1982
1733484,63456,5287,5,Frenchys,LP,Holy Fuck,2007
1733486,63456,5385,1,Clark Gable (Album),Give Up,Postal Service,2003
1733487,63456,5399,5,Strut (1993 Digital Remaster),The World Of Sheena Easton - The Singles,Sheena Easton,0
1733489,63456,5531,1,Secrets,Waking Up,OneRepublic,2009
1733498,63456,6089,4,We Don't Stop (Explicit),My Balls And My Word (Explicit),Young Bleed,0
1733501,63456,6191,1,Recycled Air (Album),Give Up,Postal Service,2003
1733504,63456,6684,4,Spaceman,Spaceman,The Killers,2008
1733507,63456,6964,1,Is This It,Is This It,The Strokes,2001
1733509,63456,7131,1,Valerie,ESSENTIAL 08,Amy Winehouse,2007
1733514,63456,7210,1,Fancy Footwork,Fancy Footwork,Chromeo,2007
1733516,63456,7331,1,Politik,A Rush Of Blood To The Head,Coldplay,2002
1733521,63456,7496,2,The Gift,We Don't Need To Whisper,Angels and Airwaves,2006
1733524,63456,7688,5,What They Found,Identification Parade,Octopus Project,2002
1733529,63456,8304,3,The Way Things Go,Identification Parade,Octopus Project,2002
1733540,63456,8866,3,Volveré,A Tiempo,Gian Marco,0
1733541,63456,9127,1,Evil,Antics,Interpol,0
1733554,63456,9767,1,We Will Become Silhouettes (Album),Give Up,Postal Service,2003
1733556,63456,9931,2,When You Were Young,When You  Were Young,The Killers,2006
1734327,10567,154,3,Such Great Heights,Grey's Anatomy Original Soundtrack,The Postal Service,2003
1734330,10567,310,1,Seven Nation Army,Seven Nation Army,The White Stripes,2003
1734331,10567,334,1,Losing Touch,Day & Age,The Killers,2008
1734333,10567,412,2,Where Is My Mind?,Wave Of Mutilation: Best Of Pixies,Pixies,1988
1734335,10567,498,1,Buddy Holly,Weezer,Weezer,1994
1734336,10567,591,3,Keep The Car Running,Neon Bible,Arcade Fire,2007
1734341,10567,674,1,Island In The Sun,Maladroit,Weezer,2001
1734344,10567,771,1,Under The Gun,Sawdust,The Killers,2004
1734363,10567,1816,1,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
1734378,10567,2248,2,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009
1734381,10567,2304,1,Daddy's Eyes,Sawdust,The Killers,2006
1734393,10567,2994,1,Elephant Gun,The Gulag Orkestar,Beirut,2006
1734397,10567,3346,1,I'm Not Calling You A Liar,Lungs,Florence + The Machine,2009
1734407,10567,4273,1,Somebody Told Me,Hot Fuss,The Killers,2004
1734408,10567,4289,1,Do You Remember,In Between Dreams,Jack Johnson,2005
1734411,10567,4588,1,Heart Shaped Box,In Utero,Nirvana,0
1734414,10567,4631,5,Ms. Jackson,Big Boi & Dre Present_ Outkast,OutKast,2000
1734415,10567,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
1734427,10567,5363,1,Lithium,Nevermind,Nirvana,1996
1734428,10567,5400,2,Mr. Jones,Films About Ghosts (The Best Of Counting Crows),Counting Crows,1991
1734430,10567,5441,1,Where The White Boys Dance,Sam's Town,The Killers,2006
1734435,10567,5607,3,Between Two Lungs,Lungs,Florence + The Machine,2009
1734436,10567,5616,1,No One's Gonna Love You (Album),Cease to Begin,Band Of Horses,2007
1734441,10567,5943,1,You've Got The Love,Lungs,Florence + The Machine,2009
1734444,10567,6189,1,Creep (Explicit),Pablo Honey,Radiohead,1993
1734452,10567,6448,3,Wild World,Tea For The Tillerman,Cat Stevens,1970
1734456,10567,6630,1,All These Things That I've Done,Hot Fuss,The Killers,2004
1734458,10567,6684,1,Spaceman,Spaceman,The Killers,2008
1734461,10567,6817,1,First Day Of My Life (Single Version),First Day Of My Life,Bright Eyes,2005
1734469,10567,7259,1,Matricide,In Memory (re-issue),Nevermore,1992
1734474,10567,7519,1,A Dustland Fairytale,Day & Age,The Killers,2008
1734479,10567,7780,2,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
1734483,10567,7911,1,Heartbreak Warfare,Battle Studies,John Mayer,0
1734489,10567,8324,5,The Big Gundown,Invaders Must Die Remixes and Bonus Tracks,The Prodigy,2009
1734504,10567,9019,3,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
1734510,10567,9262,1,Cosmic Love,Lungs,Florence + The Machine,2009
1734511,10567,9352,2,Be Somebody,Only By The Night,Kings Of Leon,2008
1734610,32868,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007
1734622,32868,693,1,Us V Them,Sound Of Silver,LCD Soundsystem,2007
1734623,32868,786,3,TTHHEE PPAARRTTYY,Justice,Justice,0
1734625,32868,926,5,One Minute To Midnight,Justice,Justice,0
1734627,32868,1118,1,Clocks,A Rush Of Blood To The Head,Coldplay,2002
1734631,32868,1461,1,Arcade Robot,Oi Oi oi,Boys Noize,2007
1734632,32868,1472,1,Neon Knights,The Looks,MSTRKRFT,2006
1734633,32868,1811,2,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
1734641,32868,2686,1,Vanilla Twilight,Ocean Eyes,Owl City,2009
1734642,32868,2747,1,Kut-Off,Skream!,Skream,2006
1734648,32868,3168,2,Waters Of Nazareth (album version),Justice,Justice,0
1734650,32868,3356,2,Around The World (Radio Edit),Musique Vol 1,Daft Punk,1996
1734652,32868,3466,3,Starlight,Starlight,Muse,0
1734654,32868,3567,1,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0
1734657,32868,4152,1,The Scientist,The Scientist,Coldplay,2002
1734658,32868,4371,1,Simple,Clock EP,Simian Mobile Disco,2007
1734668,32868,5400,1,Mr. Jones,Films About Ghosts (The Best Of Counting Crows),Counting Crows,1991
1734676,32868,6572,1,Something About Us,Discovery,Daft Punk,2001
1734688,32868,7969,5,Savior,Appeal To Reason,Rise Against,2008
1734689,32868,7977,1,Speed Of Sound,Speed Of Sound,Coldplay,2005
1734691,32868,8299,1,I GOT THIS DOWN,SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED,Simian Mobile Disco,2007
1734692,32868,8304,2,The Way Things Go,Identification Parade,Octopus Project,2002
1734695,32868,8392,3,Aerodynamic (Daft Punk Remix),Daft Club,Daft Punk,2003
1734698,32868,8483,1,Video Killed The Radio Star,Friends Reunited: Music Of The Year 1979,The Buggles,1979
1734700,32868,8698,2,Whatcha Say,Whatcha Say,Jason Derulo,2009
1734701,32868,8782,4,The World At Large,Good News For People Who Love Bad News,Modest Mouse,2004
1734702,32868,9019,1,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
1734704,32868,9099,1,We Are Your Friends (Reprise) (Album Version),A Cross The Universe,Justice,0
1735272,19189,145,2,Fader,Fader,The Temper Trap,2009
1735288,19189,1816,1,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
1735296,19189,2777,3,Knocked Up,Because Of The Times,Kings Of Leon,2007
1735307,19189,3658,4,Flume,For Emma_ Forever Ago,Bon Iver,2007
1735327,19189,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007
1735328,19189,6056,2,Waterfall,À La Carte,Triumvirat,1978
1735330,19189,6293,4,Yellow,Yellow,Coldplay,2000
1735334,19189,7399,4,Shiver,Parachutes,Coldplay,2000
1735339,19189,7636,4,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007
1735342,19189,7721,4,Spies,Parachutes,Coldplay,2000
1735344,19189,7878,4,Don't Panic,Don't Panic,Coldplay,1999
1735347,19189,7911,2,Heartbreak Warfare,Battle Studies,John Mayer,0
1735363,19189,9139,1,Half Of My Heart,Battle Studies,John Mayer,0
1736215,52840,52,1,Halo,Halo,Beyoncé,2008
1736226,52840,1118,4,Clocks,A Rush Of Blood To The Head,Coldplay,2002
1736243,52840,2610,1,Livin' On A Prayer,Cross Road,Bon Jovi,1986
1736252,52840,3165,1,Mockingbird,R&B 2006,Eminem,2004
1736266,52840,5291,1,Bring Me To Life,Fallen,Evanescence,2003
1736268,52840,5616,2,No One's Gonna Love You (Album),Cease to Begin,Band Of Horses,2007
1736275,52840,6293,3,Yellow,Yellow,Coldplay,2000
1736291,52840,7796,1,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
1736304,52840,8882,2,Every Little Thing She Does Is Magic,Every Breath You Take : The Classics,The Police,1981
1736593,27908,21,2,Back Against The Wall,Cage The Elephant,Cage The Elephant,2008
1736595,27908,139,2,I Got Mine,Attack & Release,The Black Keys,2008
1736596,27908,154,1,Such Great Heights,Grey's Anatomy Original Soundtrack,The Postal Service,2003
1736598,27908,229,3,Everything In Its Right Place,The Best Of,Radiohead,2000
1736602,27908,549,1,I Stand Corrected (Album),Vampire Weekend,Vampire Weekend,2007
1736604,27908,693,2,Us V Them,Sound Of Silver,LCD Soundsystem,2007
1736609,27908,1044,2,Campus (Album),Vampire Weekend,Vampire Weekend,2007
1736610,27908,1141,5,Basic Space,Various Artists/Rough Trade Counter Culture 09,The xx,2009
1736616,27908,1671,1,Sleeping In (Album),Give Up,Postal Service,2003
1736618,27908,1752,3,Gimme Sympathy,Gimme Sympathy,Metric,2009
1736619,27908,1765,3,Jigsaw Falling Into Place,In Rainbows,Radiohead,2007
1736621,27908,1787,5,Help I'm Alive,Fantasies,Metric,2009
1736625,27908,1994,3,Nothing Better (Album),Give Up,Postal Service,2003
1736626,27908,2019,5,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
1736631,27908,2289,3,Satellite Mind,Fantasies,Metric,2009
1736634,27908,2389,3,New York_ I Love You But You're Bringing Me Down,Sound Of Silver,LCD Soundsystem,2007
1736638,27908,2672,2,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007
1736639,27908,2898,3,Twilight Galaxy,Fantasies,Metric,2009
1736641,27908,2989,3,The District Sleeps Alone Tonight (Album),Give Up,Postal Service,2003
1736644,27908,3057,4,This Place is a Prison (Album),Give Up,Postal Service,2003
1736647,27908,3168,3,Waters Of Nazareth (album version),Justice,Justice,0
1736648,27908,3380,4,Brand New Colony (Album),Give Up,Postal Service,2003
1736651,27908,3602,4,Superstition,Keep On Your Mean Side,The Kills,2003
1736656,27908,3870,1,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008
1736661,27908,4178,5,Natural Anthem (Album),Give Up,Postal Service,2003
1736662,27908,4298,2,On Repeat,LCD Soundsystem,LCD Soundsystem,2005
1736665,27908,4596,1,M79 (Album),Vampire Weekend,Vampire Weekend,2007
1736675,27908,5367,3,Float On,Float On,Modest Mouse,2003
1736676,27908,5385,2,Clark Gable (Album),Give Up,Postal Service,2003
1736680,27908,5916,5,Cape Cod Kwassa Kwassa (Album),Vampire Weekend,Vampire Weekend,2007
1736685,27908,6191,3,Recycled Air (Album),Give Up,Postal Service,2003
1736691,27908,6500,2,Losing My Edge,LCD Soundsystem,LCD Soundsystem,2000
1736696,27908,6709,1,Movement,LCD Soundsystem,LCD Soundsystem,2005
1736697,27908,6964,2,Is This It,Is This It,The Strokes,2001
1736700,27908,7224,1,Victoria (LP Version),Hit By A Train: The Best Of Old 97's,Old 97's,2006
1736703,27908,7260,3,Sleepyhead,Manners,Passion Pit,2008
1736709,27908,7663,2,Infinity,xx,The xx,2009
1736710,27908,7910,4,Walcott (Album),Vampire Weekend,Vampire Weekend,2007
1736713,27908,8037,5,Gold Guns Girls,Fantasies,Metric,2009
1736716,27908,8086,1,North American Scum,North American Scum,LCD Soundsystem,2007
1736717,27908,8094,4,House Of Cards,In Rainbows,Radiohead,2007
1736720,27908,8247,3,Tighten Up,Tighten Up,The Black Keys,2010
1736725,27908,8434,4,Howlin For You,Brothers,The Black Keys,2010
1736731,27908,8782,3,The World At Large,Good News For People Who Love Bad News,Modest Mouse,2004
1736732,27908,8831,5,Bigger Isn't Better,Born on the Wrong Planet,The String Cheese Incident,1997
1736735,27908,9055,2,All My Friends,All My Friends,LCD Soundsystem,2007
1736738,27908,9335,5,Weird Fishes/Arpeggi,In Rainbows,Radiohead,2007
1736740,27908,9487,3,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009
1736744,27908,9724,3,One,...And Justice For All,Metallica,1988
1736747,27908,9767,3,We Will Become Silhouettes (Album),Give Up,Postal Service,2003
1736752,27908,9989,4,Watch The Tapes,Sound Of Silver,LCD Soundsystem,2007
1736995,59505,93,1,I'm Still Breathing,One Of The Boys (iTunes Exclusive),Katy Perry,2008
1737000,59505,512,2,The Ballad of Michael Valentine,Sawdust,The Killers,2004
1737005,59505,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0
1737010,59505,1536,1,Paper Gangsta,The Fame Monster,Lady GaGa,2008
1737012,59505,1664,1,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0
1737014,59505,2048,1,Already Gone,All I Ever Wanted,Kelly Clarkson,2009
1737015,59505,2187,1,Brothers & Sisters,Trouble (B-Side),Coldplay,1999
1737018,59505,2539,1,One More Sad Song,The All-American Rejects,The All-American Rejects,2001
1737024,59505,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008
1737026,59505,3491,1,Bling (Confession Of A King),Sam's Town,The Killers,2006
1737029,59505,3690,1,Manhattan,Only By The Night,Kings Of Leon,2008
1737034,59505,4333,1,Check On It,Check On It,Beyoncé feat. Slim Thug,2005
1737036,59505,4462,1,Sugar Ray (LP Version),Falling Off The Bone,Todd Barry,2004
1737040,59505,4727,1,All The Right Moves,Waking Up,OneRepublic,2009
1737041,59505,4864,1,Sinisten tähtien alla,Tatsum Tisal,J. Karjalainen & Mustat Lasit,0
1737045,59505,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007
1737048,59505,5300,1,Happy Endings,The All-American Rejects,The All-American Rejects,2003
1737050,59505,5399,1,Strut (1993 Digital Remaster),The World Of Sheena Easton - The Singles,Sheena Easton,0
1737059,59505,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007
1737062,59505,6293,2,Yellow,Yellow,Coldplay,2000
1737069,59505,6770,1,A Rush Of Blood To The Head,Six Feet Under - Everything Ends,Coldplay,2002
1737072,59505,6860,1,Mercy:The Laundromat,Westing (By Musket and Sextant),Pavement,1993
1737076,59505,7393,2,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005
1737077,59505,7399,1,Shiver,Parachutes,Coldplay,2000
1737079,59505,7519,1,A Dustland Fairytale,Day & Age,The Killers,2008
1737086,59505,7980,1,The Climb,Hannah Montana The Movie,Miley Cyrus,2009
1737088,59505,8019,4,Gears,Gears,Future Rock,0
1737089,59505,8029,1,I CAN'T GET STARTED,It's The Time,Ron Carter,0
1737092,59505,8224,2,Your Star,The All American Rejects,The All-American Rejects,2003
1737093,59505,8252,5,Ain't Misbehavin,Summertime,Sam Cooke,0
1737094,59505,8256,1,I'm Done,Doll Domination,The Pussycat Dolls,2008
1737097,59505,8378,2,I Can't Stay,Day & Age,The Killers,2008
1737099,59505,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008
1737110,59505,9678,1,Cheryl Tweedy,Alright_ Still (Deluxe),Lily Allen,2006
1737111,59505,9771,1,Swing_ Swing,The All-American Rejects,The All-American Rejects,2003
1737919,12677,1295,1,Cold Desert,Only By The Night,Kings Of Leon,2008
1737939,12677,2442,1,Molly's Chambers,Holy Roller Novocaine EP,Kings Of Leon,2003
1737940,12677,2501,1,Camaro,Because Of The Times,Kings Of Leon,2007
1737943,12677,2777,1,Knocked Up,Because Of The Times,Kings Of Leon,2007
1737948,12677,3690,1,Manhattan,Only By The Night,Kings Of Leon,2008
1737962,12677,5158,5,Thriller,The Essential Michael Jackson,Michael Jackson,1982
1737972,12677,5991,1,I Want You,Only By The Night,Kings Of Leon,2008
1737973,12677,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007
1737993,12677,7416,1,Revelry,Only By The Night,Kings Of Leon,2008
1737996,12677,7522,1,Forever,Relapse: Refill,Drake / Kanye West / Lil Wayne / Eminem,0
1738006,12677,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1738011,12677,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
1738023,12677,9095,1,Joe's Head,Youth And Young Manhood,Kings Of Leon,2003
1738026,12677,9352,1,Be Somebody,Only By The Night,Kings Of Leon,2008
1738029,12677,9676,1,Ragoo,Because Of The Times,Kings Of Leon,2007
1738453,10885,118,4,Bad Moon Rising,The Complete Collection (Digital Box),Creedence Clearwater Revival,1969
1738455,10885,194,1,Don't Cry (Original),Greatest Hits,Guns N' Roses,1991
1738462,10885,719,1,Monkey Man,You Know I'm No Good,Amy Winehouse,2007
1738466,10885,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
1738469,10885,1516,1,Some Unholy War,Frank & Back to Black,Amy Winehouse,2006
1738489,10885,3770,2,Me & Mr Jones,Me & Mr Jones,Amy Winehouse,2006
1738498,10885,4636,2,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
1738538,10885,8034,1,Paper Planes,Decent Work For Decent Pay,M.I.A.,0
1738543,10885,8762,1,Time To Pretend,Time To Pretend,MGMT,2005
1738548,10885,9048,5,Who's Real,The Last Kiss,Jadakiss / Swizz Beatz / OJ Da Juiceman,2009
1738549,10885,9076,2,Wake Up Alone,Frank & Back to Black,Amy Winehouse,2006
1738550,10885,9162,1,Electric Feel,The Anthems,MGMT,2007
1738557,10885,9847,2,He Can Only Hold Her,Back To Black,Amy Winehouse,2006
1738679,50961,134,2,My Moon My Man,My Moon My Man,Feist,0
1738682,50961,310,1,Seven Nation Army,Seven Nation Army,The White Stripes,2003
1738686,50961,473,1,Le Courage Des Oiseaux,La Fossette,Dominique A,1991
1738688,50961,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1738713,50961,3207,1,Black,Ten,Pearl Jam,1991
1738729,50961,4448,2,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1738732,50961,4639,1,Bulletproof,Bulletproof,La Roux,2009
1738736,50961,5400,1,Mr. Jones,Films About Ghosts (The Best Of Counting Crows),Counting Crows,1991
1738737,50961,5697,1,Here Without You,Here Without You,3 Doors Down,2002
1738739,50961,6056,1,Waterfall,À La Carte,Triumvirat,1978
1738740,50961,6189,2,Creep (Explicit),Pablo Honey,Radiohead,1993
1738741,50961,6222,3,Almaz,Every Kind Of Mood,Randy Crawford,1986
1738742,50961,6230,2,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
1738745,50961,6270,1,In The End (Album Version),Hybrid Theory,Linkin Park,2000
1738747,50961,6293,2,Yellow,Yellow,Coldplay,2000
1738773,50961,7911,2,Heartbreak Warfare,Battle Studies,John Mayer,0
1738781,50961,8762,1,Time To Pretend,Time To Pretend,MGMT,2005
1738784,50961,8866,2,Volveré,A Tiempo,Gian Marco,0
1738789,50961,9127,2,Evil,Antics,Interpol,0
1739109,17819,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008
1739120,17819,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0
1739127,17819,1767,1,Rehab,Hip Hop The Collection 2009,Rihanna,2007
1739143,17819,3038,2,Love The Way You Love Me,Doll Domination,The Pussycat Dolls,2008
1739146,17819,3310,2,Yeah!,Confessions,Usher Featuring Lil' Jon & Ludacris,2007
1739147,17819,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008
1739160,17819,4270,1,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007
1739168,17819,4975,1,Until The End Of Time,Until The End Of Time - Duet with Beyonce,Justin Timberlake duet with Beyonce,2006
1739172,17819,5138,3,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007
1739200,17819,7393,1,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005
1739207,17819,8092,1,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
1739217,17819,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008
1739233,61604,276,1,Up Up & Away,Man On The Moon: The End Of Day,Kid Cudi,2009
1739237,61604,412,4,Where Is My Mind?,Wave Of Mutilation: Best Of Pixies,Pixies,1988
1739239,61604,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004
1739240,61604,614,1,You're The One,If There Was A Way,Dwight Yoakam,1990
1739241,61604,693,1,Us V Them,Sound Of Silver,LCD Soundsystem,2007
1739242,61604,750,2,Constellations,In Between Dreams,Jack Johnson,2005
1739253,61604,1828,1,Times Like These,On And On,Jack Johnson,2003
1739257,61604,2115,2,Tive Sim,Nova Bis-Cartola,Cartola,1974
1739261,61604,2960,1,Under The Bridge (Album Version),Blood Sugar Sex Magik,Red Hot Chili Peppers,1991
1739267,61604,3857,2,Breakdown,In Between Dreams,Jack Johnson,2005
1739270,61604,4289,1,Do You Remember,In Between Dreams,Jack Johnson,2005
1739274,61604,4811,1,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002
1739283,61604,5645,3,Représente,Fat Come Back,Alliance Ethnik,1999
1739292,61604,6175,2,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
1739302,61604,6964,1,Is This It,Is This It,The Strokes,2001
1739308,61604,7260,1,Sleepyhead,Manners,Passion Pit,2008
1739311,61604,7576,1,Perfectly Lonely,Battle Studies,John Mayer,0
1739317,61604,7911,1,Heartbreak Warfare,Battle Studies,John Mayer,0
1739322,61604,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1739323,61604,8624,3,Hearts On Fire,Hearts On Fire,Cut Copy,2007
1739327,61604,9139,1,Half Of My Heart,Battle Studies,John Mayer,0
1739330,61604,9487,1,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009
1739389,18978,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008
1739393,18978,352,1,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0
1739394,18978,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004
1739396,18978,630,1,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002
1739397,18978,719,1,Monkey Man,You Know I'm No Good,Amy Winehouse,2007
1739398,18978,809,1,Don't Leave Me,The All-American Rejects,The All-American Rejects,2001
1739400,18978,913,1,Magic,Doll Domination 3.0,The Pussycat Dolls,2008
1739402,18978,1516,1,Some Unholy War,Frank & Back to Black,Amy Winehouse,2006
1739404,18978,1659,1,Crazy In Love,Dangerously In Love,Beyoncé feat. Jay-Z,2003
1739405,18978,1811,1,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
1739409,18978,1983,1,God Put A Smile Upon Your Face,A Rush Of Blood To The Head,Coldplay,2002
1739411,18978,2220,1,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1739412,18978,2248,1,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009
1739413,18978,2304,1,Daddy's Eyes,Sawdust,The Killers,2006
1739414,18978,2442,2,Molly's Chambers,Holy Roller Novocaine EP,Kings Of Leon,2003
1739417,18978,2615,1,She's Good For Business,The Looks,MSTRKRFT,2006
1739423,18978,3232,1,Life In Technicolor ii,Viva La Vida - Prospekt's March Edition,Coldplay,2008
1739431,18978,4366,2,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),Kamikaze,Twista feat. Kayne West & Jamie Foxx,2004
1739432,18978,4448,1,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1739441,18978,5300,1,Happy Endings,The All-American Rejects,The All-American Rejects,2003
1739442,18978,5375,2,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
1739443,18978,5441,1,Where The White Boys Dance,Sam's Town,The Killers,2006
1739445,18978,5531,2,Secrets,Waking Up,OneRepublic,2009
1739449,18978,5757,1,My Paper Heart,Summerland,The All-American Rejects,2003
1739451,18978,5843,1,You Give Love A Bad Name,Slippery When Wet: Special Edition,Bon Jovi,1986
1739452,18978,5978,1,Hailie's Song,The Eminem Show,Eminem,2002
1739453,18978,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007
1739455,18978,6121,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008
1739463,18978,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005
1739466,18978,7399,2,Shiver,Parachutes,Coldplay,2000
1739473,18978,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1739476,18978,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
1739483,18978,9931,1,When You Were Young,When You  Were Young,The Killers,2006
1739510,70883,21,1,Back Against The Wall,Cage The Elephant,Cage The Elephant,2008
1739512,70883,62,5,You And Me Jesus,Tribute To Jake Hess,Jake Hess,2004
1739513,70883,97,4,Harder Better Faster Stronger,Discovery,Daft Punk,2007
1739514,70883,145,1,Fader,Fader,The Temper Trap,2009
1739515,70883,154,2,Such Great Heights,Grey's Anatomy Original Soundtrack,The Postal Service,2003
1739516,70883,208,2,Uprising,Uprising,Muse,0
1739518,70883,276,5,Up Up & Away,Man On The Moon: The End Of Day,Kid Cudi,2009
1739519,70883,317,4,Undo,Vespertine Live,Björk,2001
1739521,70883,352,2,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0
1739522,70883,393,4,Nah!,Up!,Shania Twain,2002
1739523,70883,396,1,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009
1739524,70883,412,2,Where Is My Mind?,Wave Of Mutilation: Best Of Pixies,Pixies,1988
